idx,step,amount,isFraud,amount_log,day,hour,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
2062440,331,691347.9,0,13.446402,13,19,False,False,False,False,True
24515,9,163017.03,0,12.001622,0,9,False,True,False,False,False
1458043,253,120000.0,0,11.695264,10,13,False,True,False,False,False
1268707,228,195048.9,0,12.181016,9,12,False,True,False,False,False
1775173,300,2379479.5,0,14.682393,12,12,False,False,False,False,True
1182221,210,227702.58,0,12.335804,8,18,False,True,False,False,False
2346744,376,50301.86,0,10.825837,15,16,False,True,False,False,False
1431210,251,413465.9,0,12.932335,10,11,False,True,False,False,False
1879178,307,52021.95,0,10.85946,12,19,False,True,False,False,False
1157520,209,269244.62,0,12.503383,8,17,False,False,False,False,True
2676571,544,2280060.2,0,14.639713,22,16,False,False,False,False,True
1003066,187,19709.92,0,9.888979,7,19,False,True,False,False,False
563613,135,22131.96,0,10.0048685,5,15,False,True,False,False,False
1244671,226,1753.21,0,7.4703436,9,10,False,True,False,False,False
1928509,322,230060.52,0,12.346107,13,10,False,True,False,False,False
1129370,207,329109.78,0,12.704153,8,15,False,False,False,False,True
2017991,329,108282.42,0,11.592517,13,17,False,True,False,False,False
2646787,514,317457.47,0,12.668105,21,10,False,True,False,False,False
1739036,298,83363.04,0,11.330984,12,10,False,True,False,False,False
2181895,352,84208.31,0,11.341073,14,16,False,True,False,False,False
2462541,396,974437.25,0,13.789618,16,12,False,False,False,False,True
1191770,211,131215.08,0,11.784608,8,19,False,True,False,False,False
1345705,234,92705.59,0,11.437205,9,18,False,True,False,False,False
1372397,236,82013.95,0,11.314669,9,20,False,False,False,False,True
629818,139,69457.17,0,11.148495,5,19,False,True,False,False,False
1773631,300,54199.23,0,10.900459,12,12,False,True,False,False,False
490069,130,1541312.2,0,14.248146,5,10,False,False,False,False,True
2646997,514,183596.67,0,12.120507,21,10,False,True,False,False,False
2138086,349,203624.84,0,12.224045,14,13,False,True,False,False,False
1898471,308,204010.83,0,12.225938,12,20,False,True,False,False,False
2585781,404,49400.41,0,10.8077545,16,20,False,True,False,False,False
370625,41,129781.25,0,11.773621,1,17,False,True,False,False,False
2402163,380,223526.56,0,12.317294,15,20,False,True,False,False,False
2310413,373,1280372.1,0,14.062663,15,13,False,False,False,False,True
1173475,210,1217916.5,0,14.012654,8,18,False,False,False,False,True
1537233,259,581754.1,0,13.273807,10,19,False,False,False,False,True
194526,18,170721.45,0,12.0478,0,18,False,True,False,False,False
542053,134,558907.0,0,13.233742,5,14,False,False,False,False,True
1758098,299,147069.02,0,11.898671,12,11,False,True,False,False,False
218275,19,194358.23,0,12.177468,0,19,False,True,False,False,False
1657298,280,50734.71,0,10.834405,11,16,False,True,False,False,False
2091267,345,117019.5,0,11.670113,14,9,False,False,False,False,True
475432,129,83362.18,0,11.330974,5,9,False,True,False,False,False
518039,132,261355.73,0,12.473645,5,12,False,True,False,False,False
390750,42,215584.67,0,12.281118,1,18,False,True,False,False,False
2037729,330,77443.38,0,11.257328,13,18,False,True,False,False,False
1275425,229,33950.06,0,10.432705,9,13,False,True,False,False,False
1720226,285,192804.67,0,12.169443,11,21,False,True,False,False,False
859984,178,76495.31,0,11.245011,7,10,False,True,False,False,False
950792,184,384685.84,0,12.860188,7,16,False,True,False,False,False
1664925,281,194193.86,0,12.176622,11,17,False,True,False,False,False
1013078,187,48341.29,0,10.786083,7,19,False,True,False,False,False
1513677,257,79399.12,0,11.282268,10,17,False,True,False,False,False
85420,13,529440.1,0,13.179579,0,13,False,True,False,False,False
1757093,299,135986.7,0,11.820327,12,11,False,False,False,False,True
2645659,500,130060.19,0,11.775768,20,20,False,True,False,False,False
952798,184,2783530.0,0,14.8392315,7,16,False,False,False,False,True
2621421,426,90125.86,0,11.408984,17,18,False,True,False,False,False
886233,180,148565.33,0,11.908793,7,12,False,True,False,False,False
2589654,404,271522.97,0,12.511809,16,20,False,True,False,False,False
1209025,212,266677.97,0,12.493805,8,20,False,True,False,False,False
2565679,403,527072.0,0,13.1750965,16,19,False,True,False,False,False
2007891,328,10000000.0,0,16.118095,13,16,False,False,False,False,True
2435928,393,79563.57,0,11.284337,16,9,False,True,False,False,False
564025,135,384838.97,0,12.860585,5,15,False,True,False,False,False
1427281,251,168850.44,0,12.03678,10,11,False,True,False,False,False
1549026,259,31059.85,0,10.343736,10,19,False,True,False,False,False
1570839,261,266395.3,0,12.492744,10,21,False,True,False,False,False
2669406,538,15789.96,0,9.667256,22,10,False,True,False,False,False
486164,130,185523.36,0,12.130947,5,10,False,True,False,False,False
340813,39,123931.64,0,11.727502,1,15,False,True,False,False,False
1779710,300,107006.29,0,11.580662,12,12,False,True,False,False,False
94207,14,119118.68,0,11.687892,0,14,False,True,False,False,False
689141,155,749009.3,0,13.526509,6,11,False,False,False,False,True
20478,9,481416.38,0,13.084492,0,9,False,False,False,False,True
2276276,370,20874.67,0,9.946387,15,10,False,True,False,False,False
1525770,258,98378.11,0,11.496593,10,18,False,True,False,False,False
2064850,332,214783.2,0,12.277393,13,20,False,True,False,False,False
708309,156,51362.69,0,10.846706,6,12,False,True,False,False,False
398160,42,6706.1,0,8.811071,1,18,False,True,False,False,False
532573,133,172962.34,0,12.060841,5,13,False,True,False,False,False
622680,139,46197.18,0,10.740717,5,19,False,True,False,False,False
2144600,349,69101.22,0,11.143356,14,13,False,False,False,False,True
2444321,394,504599.7,0,13.131525,16,10,False,True,False,False,False
1051356,201,66949.4,0,11.111722,8,9,False,True,False,False,False
354131,40,105855.66,0,11.569851,1,16,False,True,False,False,False
2258067,357,217808.06,0,12.291379,14,21,False,True,False,False,False
1714515,284,279762.88,0,12.541705,11,20,False,True,False,False,False
2655787,522,252326.02,0,12.438485,21,18,False,True,False,False,False
579126,136,107435.08,0,11.584661,5,16,False,True,False,False,False
1814401,303,167384.36,0,12.02806,12,15,False,True,False,False,False
2630880,469,139116.1,0,11.843079,19,13,False,True,False,False,False
2626573,451,128281.87,0,11.762001,18,19,False,True,False,False,False
741683,159,140569.31,0,11.85347,6,15,False,True,False,False,False
741538,159,127377.28,0,11.754925,6,15,False,True,False,False,False
2538549,401,34449.69,0,10.447313,16,17,False,True,False,False,False
1186943,211,14405.53,0,9.575506,8,19,False,True,False,False,False
2373184,378,234615.6,0,12.365712,15,18,False,True,False,False,False
2285116,371,200299.95,0,12.2075815,15,11,False,True,False,False,False
402247,43,661905.94,0,13.402882,1,19,False,False,False,False,True
1212082,212,491203.6,0,13.104618,8,20,False,False,False,False,True
2333451,374,233077.02,0,12.359133,15,14,False,False,False,False,True
469435,129,15103.9,0,9.622841,5,9,False,False,False,False,True
819759,164,206108.62,0,12.236168,6,20,False,True,False,False,False
1388439,237,168798.03,0,12.03647,9,21,False,True,False,False,False
2457558,395,639537.8,0,13.368505,16,11,False,False,False,False,True
636162,140,90883.84,0,11.417359,5,20,False,True,False,False,False
496506,131,170498.73,0,12.0464945,5,11,False,True,False,False,False
1745519,298,359950.53,0,12.793728,12,10,False,True,False,False,False
486099,130,223246.06,0,12.316039,5,10,False,True,False,False,False
865397,178,297.48,0,5.702048,7,10,False,True,False,False,False
308636,37,876645.25,0,13.68386,1,13,False,False,False,False,True
209225,19,211064.69,0,12.25993,0,19,False,True,False,False,False
2755730,688,112150.14,0,11.627612,28,16,False,True,False,False,False
1425674,251,3415.4,0,8.136635,10,11,False,False,False,False,True
684209,155,23608.6,0,10.069451,6,11,False,True,False,False,False
2210896,354,194621.31,0,12.178822,14,18,False,True,False,False,False
49291,11,443980.53,0,13.003541,0,11,False,False,False,False,True
2002461,328,250387.19,0,12.430772,13,16,False,True,False,False,False
1780359,300,229474.9,0,12.343557,12,12,False,True,False,False,False
2534999,401,42486.16,0,10.6569805,16,17,False,True,False,False,False
869906,179,214327.45,0,12.2752695,7,11,False,True,False,False,False
1391382,238,230528.1,0,12.348137,9,22,False,True,False,False,False
1956045,324,21580.37,1,9.979632,13,12,False,False,False,False,True
1562343,260,1814.9,0,7.504887,10,20,False,True,False,False,False
2591034,404,47764.94,0,10.774089,16,20,False,True,False,False,False
653805,141,249248.44,0,12.426213,5,21,False,True,False,False,False
1576440,262,280661.47,0,12.544911,10,22,False,False,False,False,True
2495655,398,82295.91,0,11.318101,16,14,False,True,False,False,False
705629,156,9740.46,0,9.184249,6,12,False,True,False,False,False
2036798,330,205294.94,0,12.232213,13,18,False,True,False,False,False
1647528,279,37448116.0,0,17.438467,11,15,False,False,False,False,True
2173294,352,442812.28,0,13.000906,14,16,False,True,False,False,False
237124,20,139084.55,0,11.842852,0,20,False,True,False,False,False
2531646,401,299773.88,0,12.61079,16,17,False,True,False,False,False
997252,187,149564.3,0,11.915495,7,19,False,True,False,False,False
1477841,254,132193.44,0,11.792037,10,14,False,True,False,False,False
1015156,188,1808015.9,0,14.407742,7,20,False,False,False,False,True
634950,140,144849.06,0,11.883461,5,20,False,True,False,False,False
1633837,278,994909.2,0,13.810409,11,14,False,False,False,False,True
164570,17,454593.84,0,13.027164,0,17,False,True,False,False,False
1443180,252,1745392.5,0,14.372491,10,12,False,False,False,False,True
2104587,346,219597.88,0,12.299562,14,10,False,True,False,False,False
2526610,400,57056.84,0,10.9518385,16,16,False,True,False,False,False
2357808,377,61501.77,0,11.026854,15,17,False,True,False,False,False
2038470,330,299308.8,0,12.609238,13,18,False,True,False,False,False
1543428,259,50512.04,0,10.830007,10,19,False,True,False,False,False
1296430,230,771877.6,0,13.556584,9,14,False,False,False,False,True
1396817,239,750843.8,0,13.528955,9,23,False,False,False,False,True
1404794,249,234604.58,0,12.365665,10,9,False,True,False,False,False
137472,16,195404.58,0,12.1828375,0,16,False,True,False,False,False
228920,20,1572972.1,0,14.268478,0,20,False,False,False,False,True
2242493,356,273718.12,0,12.519861,14,20,False,True,False,False,False
2514631,399,441734.75,0,12.998469,16,15,False,True,False,False,False
2360208,377,120993.16,0,11.7035055,15,17,False,True,False,False,False
1096149,204,201220.36,0,12.212166,8,12,False,True,False,False,False
357407,40,487631.2,0,13.097319,1,16,False,False,False,False,True
16481,9,756498.4,0,13.536458,0,9,False,False,False,False,True
807438,163,14406.61,0,9.575582,6,19,False,True,False,False,False
1335474,234,659076.5,0,13.398598,9,18,False,False,False,False,True
1888114,307,151528.23,0,11.92854,12,19,False,True,False,False,False
2712156,590,613967.2,0,13.3277,24,14,False,False,False,False,True
2346832,376,125183.4,0,11.737551,15,16,False,True,False,False,False
129772,15,75942.61,0,11.23776,0,15,False,True,False,False,False
1681281,282,205899.69,0,12.235154,11,18,False,True,False,False,False
1848260,306,75294.62,0,11.229191,12,18,False,True,False,False,False
2359407,377,41127.21,0,10.624474,15,17,False,True,False,False,False
2370677,378,427485.47,0,12.96568,15,18,False,False,False,False,True
2301632,372,112127.54,0,11.62741,15,12,False,True,False,False,False
1508167,256,37192.91,0,10.523928,10,16,False,True,False,False,False
272025,34,59077.73,0,10.986643,1,10,False,False,False,False,True
852468,177,399837.75,0,12.898819,7,9,False,False,False,False,True
723027,158,64491.84,0,11.074325,6,14,False,False,False,False,True
114057,15,367417.6,0,12.81426,0,15,False,True,False,False,False
210520,19,8709.86,0,9.072441,0,19,False,True,False,False,False
57717,11,333453.78,0,12.717265,0,11,False,True,False,False,False
2540910,401,302596.8,0,12.620163,16,17,False,True,False,False,False
2598642,404,114938.08,0,11.652166,16,20,False,True,False,False,False
798768,163,100520.39,0,11.518136,6,19,False,True,False,False,False
2235391,355,116640.69,0,11.666871,14,19,False,True,False,False,False
1273865,228,1749347.5,0,14.374755,9,12,False,False,False,False,True
1534029,259,284596.94,0,12.558836,10,19,False,True,False,False,False
240876,21,117401.13,0,11.673368,0,21,False,True,False,False,False
919339,182,75910.56,0,11.237337,7,14,False,True,False,False,False
1270010,228,228674.36,0,12.340063,9,12,False,True,False,False,False
683035,154,449189.84,0,13.015205,6,10,False,True,False,False,False
943915,184,27467.15,0,10.2208185,7,16,False,True,False,False,False
1636154,278,302797.75,0,12.620827,11,14,False,False,False,False,True
2126199,348,322988.4,0,12.685378,14,12,False,True,False,False,False
868308,179,59599.92,0,10.995443,7,11,False,True,False,False,False
574351,136,101046.01,0,11.523351,5,16,False,True,False,False,False
2457911,395,283846.47,0,12.556196,16,11,False,True,False,False,False
811580,163,163799.9,0,12.006413,6,19,False,True,False,False,False
453636,48,156463.81,0,11.960593,2,0,False,False,False,False,True
2131103,348,314475.84,0,12.6586685,14,12,False,True,False,False,False
978484,186,164878.2,0,12.012975,7,18,False,False,False,False,True
2274852,370,100914.47,0,11.522048,15,10,False,True,False,False,False
2130378,348,426258.5,0,12.962806,14,12,False,True,False,False,False
1404675,249,593741.8,0,13.294203,10,9,False,False,False,False,True
824700,164,194168.98,0,12.176495,6,20,False,True,False,False,False
264743,34,9198.95,0,9.127062,1,10,False,True,False,False,False
2282791,371,202816.9,0,12.220069,15,11,False,False,False,False,True
1102218,205,905532.2,0,13.71628,8,13,False,False,False,False,True
2037357,330,489113.03,0,13.100353,13,18,False,True,False,False,False
2523450,400,1433.22,0,7.2690735,16,16,False,True,False,False,False
2631491,469,131270.42,0,11.78503,19,13,False,True,False,False,False
952887,184,36201.97,0,10.496924,7,16,False,True,False,False,False
998302,187,250008.14,0,12.429256,7,19,False,True,False,False,False
48547,11,39052.41,0,10.572711,0,11,False,False,False,False,True
790035,162,232630.97,0,12.357217,6,18,False,True,False,False,False
1693631,283,148321.81,0,11.907153,11,19,False,True,False,False,False
466575,129,900384.7,0,13.71058,5,9,False,False,False,False,True
1085226,204,84637.99,0,11.346162,8,12,False,True,False,False,False
2674102,544,86530.61,0,11.368277,22,16,False,True,False,False,False
447672,46,201895.75,0,12.215517,1,22,False,True,False,False,False
2068670,332,111618.02,0,11.622856,13,20,False,False,False,False,True
2748393,686,198657.61,0,12.199348,28,14,False,True,False,False,False
221088,20,10928.55,0,9.299317,0,20,False,True,False,False,False
1493000,255,278307.3,0,12.536489,10,15,False,True,False,False,False
265255,34,229747.02,0,12.344743,1,10,False,True,False,False,False
1497881,256,79030.1,0,11.27761,10,16,False,True,False,False,False
1038963,190,98029.53,0,11.493045,7,22,False,True,False,False,False
2190925,353,138846.4,0,11.841138,14,17,False,True,False,False,False
560742,135,116788.1,0,11.668134,5,15,False,True,False,False,False
2695661,567,461201.94,0,13.041595,23,15,False,True,False,False,False
205262,19,225771.23,0,12.327287,0,19,False,True,False,False,False
818412,164,13468.32,0,9.5082445,6,20,False,True,False,False,False
1450421,252,130757.76,0,11.781117,10,12,False,True,False,False,False
2924,7,332783.94,0,12.715255,0,7,False,True,False,False,False
795318,162,112577.15,0,11.631412,6,18,False,True,False,False,False
2613395,407,262966.2,0,12.479789,16,23,False,True,False,False,False
396536,42,78703.16,0,11.273464,1,18,False,False,False,False,True
